X_features	Y_features	association	p-values	q-values
g_Adlercreutzia	N_methylglycine	-0.11177562	0.395177223	0.763101976
s_Adlercreutzia_equolifaciens	N_methylglycine	-0.261286384	0.043745723	0.355405668
s_Adlercreutzia_hattorii	N_methylglycine	0.058124532	0.659116779	0.884132855
s_Bacteroides_caccae	N_methylglycine	-0.111169015	0.397763272	0.76392306
s_Bacteroides_caecimuris	N_methylglycine	0.184892062	0.157283489	0.567278748
s_Bacteroides_fragilis	N_methylglycine	-0.029125434	0.825165906	0.948938632
s_Bacteroides_intestinalis	N_methylglycine	-0.141582958	0.280554844	0.689379032
s_Bacteroides_luhongzhouii	N_methylglycine	0.215885183	0.097587909	0.475764761
s_Bacteroides_ovatus	N_methylglycine	-0.059986368	0.648901803	0.880991232
s_Bacteroides_sp._CBA7301	N_methylglycine	-0.179581209	0.169765067	0.578202532
s_Bacteroides_thetaiotaomicron	N_methylglycine	0.126853855	0.334121858	0.72339151
s_Bacteroides_xylanisolvens	N_methylglycine	0.192677727	0.140228874	0.545364916
s_Bacteroides_zhangwenhongii	N_methylglycine	0.315369098	0.014110419	0.225983351
s_Phocaeicola_dorei	N_methylglycine	0.369833625	0.003633529	0.117169634
g_Duncaniella	N_methylglycine	0.00761937	0.95392493	0.985832453
s_Duncaniella_dubosii	N_methylglycine	0.025374601	0.847392001	0.956080814
g_Muribaculum	N_methylglycine	-0.06759476	0.607839314	0.860482604
s_Muribaculum_gordoncarteri	N_methylglycine	-0.101498402	0.440315486	0.781244313
s_Muribaculum_intestinale	N_methylglycine	-0.013421276	0.918932587	0.975457666
g_Sodaliphilus	N_methylglycine	-0.260474858	0.044428009	0.357475909
s_Sodaliphilus_pleomorphus	N_methylglycine	-0.260474858	0.044428009	0.357475909
g_Odoribacter	N_methylglycine	0.008995776	0.945613275	0.984134483
s_Odoribacter_splanchnicus	N_methylglycine	0.008995776	0.945613275	0.984134483
g_Prevotella	N_methylglycine	-0.277865057	0.031588123	0.312947111
s_Alistipes_communis	N_methylglycine	0.097180626	0.460105041	0.790004357
s_Alistipes_dispar	N_methylglycine	0.232014441	0.074456319	0.426802109
s_Alistipes_finegoldii	N_methylglycine	0.447270738	0.000339834	0.033241892
s_Alistipes_onderdonkii	N_methylglycine	0.348127508	0.006416731	0.158447783
s_Alistipes_senegalensis	N_methylglycine	0.206729693	0.113009842	0.506302841
s_Alistipes_shahii	N_methylglycine	-0.070099416	0.594573008	0.855519648
s_Parabacteroides_goldsteinii	N_methylglycine	-0.164609342	0.208815102	0.622672009
s_Parabacteroides_johnsonii	N_methylglycine	0.014300071	0.91364409	0.973923365
s_Parabacteroides_merdae	N_methylglycine	-0.144057636	0.272146765	0.683308452
g_Mucispirillum	N_methylglycine	0.298291953	0.020616853	0.257095462
s_Mucispirillum_schaedleri	N_methylglycine	0.298291953	0.020616853	0.257095462
g_Staphylococcus	N_methylglycine	-0.35161944	0.005870864	0.150601481
g_Enterococcus	N_methylglycine	0.237598532	0.067551191	0.41094187
s_Enterococcus_faecalis	N_methylglycine	0.2366898	0.068638562	0.41235734
s_Enterococcus_faecium	N_methylglycine	0.160288615	0.221178357	0.634171546
g_Lactobacillus	N_methylglycine	0.016007668	0.903378782	0.971529655
s_Lactobacillus_intestinalis	N_methylglycine	-0.087330207	0.507012744	0.813682868
s_Lactobacillus_johnsonii	N_methylglycine	-0.001818349	0.988998649	0.996385757
s_Lactobacillus_taiwanensis	N_methylglycine	0.249496656	0.054547706	0.383004663
g_Ligilactobacillus	N_methylglycine	-0.070532583	0.592291807	0.855254554
s_Ligilactobacillus_murinus	N_methylglycine	-0.074167562	0.573304904	0.84477114
g_Limosilactobacillus	N_methylglycine	0.156998791	0.230928149	0.643442423
s_Limosilactobacillus_reuteri	N_methylglycine	0.159375442	0.223855367	0.637710513
g_Candidatus_Arthromitus	N_methylglycine	-0.028362541	0.829676088	0.950681416
g_Clostridium	N_methylglycine	-0.233474286	0.072599109	0.422590824
s_Clostridium_sp._MD294	N_methylglycine	-0.220053009	0.091134216	0.45926774
g_Hungatella	N_methylglycine	0.01600789	0.903377446	0.971529655
s_Hungatella_hathewayi	N_methylglycine	0.01600789	0.903377446	0.971529655
g_Eubacterium	N_methylglycine	0.193057083	0.139434789	0.544395123
g_Blautia	N_methylglycine	0.10045126	0.445070654	0.782276791
s_Blautia_producta	N_methylglycine	0.259833437	0.044973445	0.358872072
s_Blautia_pseudococcoides	N_methylglycine	0.059347206	0.652401446	0.882163741
s_Blautia_wexlerae	N_methylglycine	0.059377205	0.652237024	0.882163741
g_Coprococcus	N_methylglycine	0.157731505	0.228731341	0.641020095
s_Enterocloster_bolteae	N_methylglycine	0.382651496	0.002549529	0.100698091
s_Enterocloster_clostridioformis	N_methylglycine	-0.303957102	0.018222033	0.246046488
g_Faecalicatena	N_methylglycine	-0.015309069	0.907576643	0.973288661
s_Faecalicatena_sp._Marseille.Q4148	N_methylglycine	-0.015309069	0.907576643	0.973288661
s_.Clostridium._scindens	N_methylglycine	0.241443169	0.063102564	0.398598802
s_Lachnoclostridium_phocaeense	N_methylglycine	0.133166076	0.310426411	0.709784211
s_Lachnoclostridium_sp._YL32	N_methylglycine	0.158047313	0.227788975	0.640592925
g_Marvinbryantia	N_methylglycine	-0.061584941	0.640182165	0.876016698
s_Marvinbryantia_formatexigens	N_methylglycine	-0.061584941	0.640182165	0.876016698
g_Mediterraneibacter	N_methylglycine	0.048373189	0.713596667	0.911093107
s_.Ruminococcus._gnavus	N_methylglycine	-0.12368213	0.346445632	0.733038527
g_Roseburia	N_methylglycine	0.053126623	0.686841343	0.897098896
s_Roseburia_intestinalis	N_methylglycine	-0.145649368	0.266828319	0.6767429
g_Simiaoa	N_methylglycine	0.133443836	0.309409183	0.709513243
.s_Simiaoa_sunii	N_methylglycine	0.133443836	0.309409183	0.709513243
g_Acutalibacter	N_methylglycine	0.22012597	0.091024292	0.45926774
s_Acutalibacter_muris	N_methylglycine	0.22012597	0.091024292	0.45926774
g_Anaerotruncus	N_methylglycine	0.243386392	0.060945508	0.394321451
s_Anaerotruncus_colihominis	N_methylglycine	0.243386392	0.060945508	0.394321451
g_Dysosmobacter	N_methylglycine	0.364266888	0.004219607	0.1260256
s_Dysosmobacter_welbionis	N_methylglycine	0.35480606	0.005408737	0.143874186
g_Faecalibacterium	N_methylglycine	0.107510015	0.413571622	0.769609261
s_Faecalibacterium_duncaniae	N_methylglycine	0.190336044	0.145205752	0.552746176
s_Faecalibacterium_prausnitzii	N_methylglycine	0.06095581	0.64360816	0.87755767
g_Oscillibacter	N_methylglycine	0.161104385	0.218805858	0.632126783
s_Oscillibacter_sp._NSJ-62	N_methylglycine	0.161104385	0.218805858	0.632126783
g_Vescimonas	N_methylglycine	0.536161368	1.01E-05	0.005503594
g_Clostridioides	N_methylglycine	-0.03117694	0.813065749	0.94576194
s_Clostridioides_difficile	N_methylglycine	-0.01761567	0.893726527	0.970305138
g_Intestinimonas	N_methylglycine	0.121274972	0.355984307	0.740787515
s_Intestinimonas_butyriciproducens	N_methylglycine	0.121274972	0.355984307	0.740787515
g_Massilistercora	N_methylglycine	0.097702644	0.457687043	0.78943093
s_Massilistercora_timonensis	N_methylglycine	0.097702644	0.457687043	0.78943093
g_Erysipelatoclostridium	N_methylglycine	-0.226623843	0.081643842	0.440513666
s_.Clostridium._innocuum	N_methylglycine	-0.219843302	0.091450744	0.459967173
s_Erysipelatoclostridium_ramosum	N_methylglycine	-0.164880812	0.208054947	0.62163007
g_Faecalibaculum	N_methylglycine	-0.290716134	0.024232758	0.276844909
s_Faecalibaculum_rodentium	N_methylglycine	-0.290716134	0.024232758	0.276844909
g_Longicatena	N_methylglycine	-0.085363109	0.516664412	0.817854185
s_Longicatena_caecimuris	N_methylglycine	-0.085363109	0.516664412	0.817854185
g_Turicimonas	N_methylglycine	-0.23641717	0.068967503	0.41275208
s_Turicimonas_muris	N_methylglycine	-0.23641717	0.068967503	0.41275208
g_Desulfovibrio	N_methylglycine	-0.072267898	0.583192533	0.849575017
g_Helicobacter	N_methylglycine	-0.050076545	0.703967605	0.907065359
s_Helicobacter_apodemus	N_methylglycine	-0.157076702	0.230693866	0.643071967
s_Helicobacter_cinaedi	N_methylglycine	-0.071481531	0.587308049	0.851737837
s_Helicobacter_hepaticus	N_methylglycine	0.176926886	0.176267621	0.586129609
s_Helicobacter_typhlonius	N_methylglycine	0.137083339	0.296278807	0.699933377
g_Akkermansia	N_methylglycine	-0.094285837	0.473639288	0.796936961
s_Akkermansia_muciniphila	N_methylglycine	-0.094285837	0.473639288	0.796936961
g_Bifidobacterium	N_methylproline	0.094511603	0.472576142	0.796261503
s_Bifidobacterium_pseudolongum	N_methylproline	-0.135270415	0.302773272	0.702550486
g_Curtobacterium	N_methylproline	-0.291255662	0.023958641	0.276220524
s_Curtobacterium_flaccumfaciens	N_methylproline	-0.291255662	0.023958641	0.276220524
g_Adlercreutzia	N_methylproline	0.041818333	0.751055296	0.924927521
s_Adlercreutzia_equolifaciens	N_methylproline	0.004642565	0.971916398	0.991357887
s_Adlercreutzia_hattorii	N_methylproline	0.062262176	0.636502547	0.874636048
s_Bacteroides_caccae	N_methylproline	0.039069475	0.76694152	0.931454881
s_Bacteroides_caecimuris	N_methylproline	0.062490449	0.635264234	0.874246247
s_Bacteroides_fragilis	N_methylproline	-0.099592264	0.44899263	0.784314657
s_Bacteroides_intestinalis	N_methylproline	-0.262485907	0.042753032	0.351366009
s_Bacteroides_luhongzhouii	N_methylproline	-0.065130527	0.621015423	0.867289882
s_Bacteroides_ovatus	N_methylproline	0.191261246	0.14322387	0.55058829
s_Bacteroides_sp._CBA7301	N_methylproline	0.126148395	0.336838832	0.726621894
s_Bacteroides_thetaiotaomicron	N_methylproline	0.087045865	0.508402155	0.814315371
s_Bacteroides_xylanisolvens	N_methylproline	0.100079243	0.446766861	0.7829124
s_Bacteroides_zhangwenhongii	N_methylproline	-0.077833545	0.554445804	0.83673823
s_Phocaeicola_dorei	N_methylproline	0.045587374	0.729440433	0.917065093
g_Duncaniella	N_methylproline	0.264827241	0.040868823	0.348984693
s_Duncaniella_dubosii	N_methylproline	0.235985496	0.069490918	0.414303268
g_Muribaculum	N_methylproline	0.199222006	0.126998044	0.530895056
s_Muribaculum_gordoncarteri	N_methylproline	0.239486517	0.065336192	0.404130764
s_Muribaculum_intestinale	N_methylproline	0.158407313	0.226718032	0.640385271
g_Sodaliphilus	N_methylproline	0.042087711	0.749503903	0.924734628
s_Sodaliphilus_pleomorphus	N_methylproline	0.042087711	0.749503903	0.924734628
g_Odoribacter	N_methylproline	0.018946273	0.885750908	0.96670402
s_Odoribacter_splanchnicus	N_methylproline	0.018946273	0.885750908	0.96670402
g_Prevotella	N_methylproline	0.150173181	0.252095046	0.66508564
s_Alistipes_communis	N_methylproline	-0.090743137	0.490488637	0.804220357
s_Alistipes_dispar	N_methylproline	-0.089004308	0.498871967	0.809972813
s_Alistipes_finegoldii	N_methylproline	-0.19775608	0.129876211	0.532803924
s_Alistipes_onderdonkii	N_methylproline	0.022070003	0.867072899	0.9607422
s_Alistipes_senegalensis	N_methylproline	-0.059963985	0.649024234	0.880991232
s_Alistipes_shahii	N_methylproline	-0.028982307	0.826011639	0.94902821
s_Parabacteroides_goldsteinii	N_methylproline	0.135270415	0.302773272	0.702550486
s_Parabacteroides_johnsonii	N_methylproline	0.024515121	0.852502317	0.957473143
s_Parabacteroides_merdae	N_methylproline	0.10413928	0.428449917	0.775153831
g_Mucispirillum	N_methylproline	-0.150000014	0.252648643	0.66608335
s_Mucispirillum_schaedleri	N_methylproline	-0.150000014	0.252648643	0.66608335
g_Staphylococcus	N_methylproline	-0.07731944	0.557072629	0.837703464
g_Enterococcus	N_methylproline	-0.229150169	0.078209968	0.435431773
s_Enterococcus_faecalis	N_methylproline	-0.196029397	0.133329273	0.536649665
s_Enterococcus_faecium	N_methylproline	-0.157242491	0.230195878	0.6428266
g_Lactobacillus	N_methylproline	-0.177524	0.174789285	0.584525936
s_Lactobacillus_intestinalis	N_methylproline	-0.254407184	0.049811175	0.374201001
s_Lactobacillus_johnsonii	N_methylproline	-0.099883255	0.447661901	0.783672855
s_Lactobacillus_taiwanensis	N_methylproline	0.094347484	0.473348861	0.796791211
g_Ligilactobacillus	N_methylproline	-0.091583539	0.48646345	0.801760283
s_Ligilactobacillus_murinus	N_methylproline	-0.084025675	0.523279142	0.821425799
g_Limosilactobacillus	N_methylproline	-0.163934426	0.21071345	0.624910108
s_Limosilactobacillus_reuteri	N_methylproline	-0.15293137	0.243388354	0.655304468
g_Candidatus_Arthromitus	N_methylproline	-0.086198228	0.512555562	0.816812574
g_Clostridium	N_methylproline	0.069436919	0.598069482	0.856140072
s_Clostridium_sp._MD294	N_methylproline	0.043540477	0.741154311	0.921046135
g_Hungatella	N_methylproline	-0.165133791	0.207348331	0.620906531
s_Hungatella_hathewayi	N_methylproline	-0.165133791	0.207348331	0.620906531
g_Eubacterium	N_methylproline	-0.225270307	0.083532017	0.444747715
g_Blautia	N_methylproline	-0.223929534	0.085436174	0.4484148
s_Blautia_producta	N_methylproline	-0.169182031	0.19627083	0.609158797
s_Blautia_pseudococcoides	N_methylproline	-0.17563456	0.179498209	0.588959366
s_Blautia_wexlerae	N_methylproline	-0.153497396	0.241627361	0.653339572
g_Coprococcus	N_methylproline	-0.216173036	0.097131049	0.474090225
s_Enterocloster_bolteae	N_methylproline	-0.293450777	0.022870216	0.26924965
s_Enterocloster_clostridioformis	N_methylproline	-0.175480035	0.179887344	0.589378228
g_Faecalicatena	N_methylproline	-0.077191325	0.557728152	0.837760979
s_Faecalicatena_sp._Marseille.Q4148	N_methylproline	-0.077191325	0.557728152	0.837760979
s_.Clostridium._scindens	N_methylproline	-0.325678323	0.011108465	0.206131035
s_Lachnoclostridium_phocaeense	N_methylproline	-0.041040318	0.755541513	0.926171478
s_Lachnoclostridium_sp._YL32	N_methylproline	-0.277521534	0.031807853	0.313924241
g_Marvinbryantia	N_methylproline	-0.229709078	0.07746597	0.434003185
s_Marvinbryantia_formatexigens	N_methylproline	-0.229709078	0.07746597	0.434003185
g_Mediterraneibacter	N_methylproline	-0.251354581	0.052714325	0.381826219
s_.Ruminococcus._gnavus	N_methylproline	-0.244702816	0.059518318	0.391583602
g_Roseburia	N_methylproline	-0.226485871	0.081834755	0.441141024
s_Roseburia_intestinalis	N_methylproline	-0.1799661	0.168836898	0.577209783
g_Simiaoa	N_methylproline	-0.300448742	0.019675369	0.253433512
.s_Simiaoa_sunii	N_methylproline	-0.300448742	0.019675369	0.253433512
g_Acutalibacter	N_methylproline	-0.09828003	0.45502069	0.787408877
s_Acutalibacter_muris	N_methylproline	-0.09828003	0.45502069	0.787408877
g_Anaerotruncus	N_methylproline	-0.105407726	0.422815795	0.773529376
s_Anaerotruncus_colihominis	N_methylproline	-0.105407726	0.422815795	0.773529376
g_Dysosmobacter	N_methylproline	0.031454055	0.811434529	0.944907296
s_Dysosmobacter_welbionis	N_methylproline	0.035400544	0.788293488	0.937351716
g_Faecalibacterium	N_methylproline	-0.280331763	0.030047267	0.306269218
s_Faecalibacterium_duncaniae	N_methylproline	-0.245523916	0.058641887	0.39086282
s_Faecalibacterium_prausnitzii	N_methylproline	-0.199866626	0.125747823	0.530262574
g_Oscillibacter	N_methylproline	0.018463344	0.888644321	0.967901747
s_Oscillibacter_sp._NSJ-62	N_methylproline	0.018463344	0.888644321	0.967901747
g_Vescimonas	N_methylproline	-0.076297142	0.562313545	0.840142948
g_Clostridioides	N_methylproline	-0.275222985	0.033311161	0.320933332
s_Clostridioides_difficile	N_methylproline	-0.251604657	0.052471427	0.381826219
g_Intestinimonas	N_methylproline	-0.06469975	0.623331129	0.86873978
s_Intestinimonas_butyriciproducens	N_methylproline	-0.06469975	0.623331129	0.86873978
g_Massilistercora	N_methylproline	-0.157319009	0.229966286	0.642471514
s_Massilistercora_timonensis	N_methylproline	-0.157319009	0.229966286	0.642471514
g_Erysipelatoclostridium	N_methylproline	-0.179746871	0.169365116	0.577785155
s_.Clostridium._innocuum	N_methylproline	-0.161797191	0.216805001	0.630705457
s_Erysipelatoclostridium_ramosum	N_methylproline	-0.130628796	0.319817967	0.716438347
g_Faecalibaculum	N_methylproline	0.084275097	0.522042339	0.821231389
s_Faecalibaculum_rodentium	N_methylproline	0.084275097	0.522042339	0.821231389
g_Longicatena	N_methylproline	-0.25497425	0.049286529	0.372215665
s_Longicatena_caecimuris	N_methylproline	-0.25497425	0.049286529	0.372215665
g_Turicimonas	N_methylproline	0.240899001	0.063717501	0.399214651
s_Turicimonas_muris	N_methylproline	0.240899001	0.063717501	0.399214651
g_Desulfovibrio	N_methylproline	-0.132736599	0.312003494	0.710495966
g_Helicobacter	N_methylproline	-0.116251509	0.376403646	0.753734598
s_Helicobacter_apodemus	N_methylproline	-0.183286259	0.160983778	0.571805675
s_Helicobacter_cinaedi	N_methylproline	-0.092295835	0.483065508	0.800890283
s_Helicobacter_hepaticus	N_methylproline	-0.062665563	0.634314961	0.873514861
s_Helicobacter_typhlonius	N_methylproline	-0.101189475	0.441715395	0.78171631
g_Akkermansia	N_methylproline	0.039600601	0.76386436	0.929651163
s_Akkermansia_muciniphila	N_methylproline	0.039600601	0.76386436	0.929651163
g_Bifidobacterium	N6_acetyllysine	-0.166238243	0.204283259	0.617493599
s_Bifidobacterium_pseudolongum	N6_acetyllysine	-0.081347497	0.536650977	0.828188616
g_Curtobacterium	N6_acetyllysine	0.091473665	0.486988713	0.802029661
s_Curtobacterium_flaccumfaciens	N6_acetyllysine	0.091473665	0.486988713	0.802029661
g_Adlercreutzia	N6_acetyllysine	-0.02184031	0.868443993	0.961269184
s_Adlercreutzia_equolifaciens	N6_acetyllysine	0.032887608	0.803008907	0.941748666
s_Adlercreutzia_hattorii	N6_acetyllysine	-0.113698976	0.387043356	0.757425597
s_Bacteroides_caccae	N6_acetyllysine	0.181306619	0.165633164	0.573938186
s_Bacteroides_caecimuris	N6_acetyllysine	0.129206146	0.325162143	0.719443318
s_Bacteroides_fragilis	N6_acetyllysine	0.225843492	0.082728265	0.441592919
s_Bacteroides_intestinalis	N6_acetyllysine	-0.07709895	0.558201034	0.837766655
s_Bacteroides_luhongzhouii	N6_acetyllysine	-0.203256527	0.119326365	0.520093787
s_Bacteroides_ovatus	N6_acetyllysine	0.031379674	0.81187229	0.945074796
s_Bacteroides_sp._CBA7301	N6_acetyllysine	-0.015416179	0.906932853	0.973288661
s_Bacteroides_thetaiotaomicron	N6_acetyllysine	0.027968396	0.832008405	0.952167999
s_Bacteroides_xylanisolvens	N6_acetyllysine	0.022295741	0.865725796	0.959927904
s_Bacteroides_zhangwenhongii	N6_acetyllysine	-0.030015622	0.819910271	0.948329933
s_Phocaeicola_dorei	N6_acetyllysine	-0.009477022	0.942708509	0.982557572
g_Duncaniella	N6_acetyllysine	0.206952124	0.112614232	0.506138635
s_Duncaniella_dubosii	N6_acetyllysine	0.304870933	0.017858865	0.244878066
g_Muribaculum	N6_acetyllysine	0.110365523	0.401203934	0.765546417
s_Muribaculum_gordoncarteri	N6_acetyllysine	0.088610409	0.500781305	0.810868813
s_Muribaculum_intestinale	N6_acetyllysine	0.174497763	0.182375251	0.593218693
g_Sodaliphilus	N6_acetyllysine	-0.017458025	0.894672159	0.970432765
s_Sodaliphilus_pleomorphus	N6_acetyllysine	-0.017458025	0.894672159	0.970432765
g_Odoribacter	N6_acetyllysine	0.108208739	0.410525199	0.768299953
s_Odoribacter_splanchnicus	N6_acetyllysine	0.108208739	0.410525199	0.768299953
g_Prevotella	N6_acetyllysine	0.222327787	0.087755576	0.452871376
s_Alistipes_communis	N6_acetyllysine	0.207922632	0.110900542	0.503507511
s_Alistipes_dispar	N6_acetyllysine	0.112799992	0.390832702	0.760978233
s_Alistipes_finegoldii	N6_acetyllysine	-0.010679833	0.935451746	0.980051483
s_Alistipes_onderdonkii	N6_acetyllysine	0.080483064	0.541002434	0.830277564
s_Alistipes_senegalensis	N6_acetyllysine	0.220367634	0.090660939	0.459124269
s_Alistipes_shahii	N6_acetyllysine	0.094149082	0.474283903	0.797081629
s_Parabacteroides_goldsteinii	N6_acetyllysine	0.033783203	0.797756332	0.939513068
s_Parabacteroides_johnsonii	N6_acetyllysine	0.076467918	0.561436431	0.839489881
s_Parabacteroides_merdae	N6_acetyllysine	0.21999368	0.091223679	0.45926774
g_Mucispirillum	N6_acetyllysine	-0.089676406	0.495622848	0.808064184
s_Mucispirillum_schaedleri	N6_acetyllysine	-0.089676406	0.495622848	0.808064184
g_Staphylococcus	N6_acetyllysine	-0.098331524	0.454783309	0.787408877
g_Enterococcus	N6_acetyllysine	0.202645253	0.120465412	0.52208128
s_Enterococcus_faecalis	N6_acetyllysine	0.210119759	0.107095056	0.496622531
s_Enterococcus_faecium	N6_acetyllysine	0.160467927	0.220655332	0.634112367
